REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2025/05/08 04:05:00,6262.06,73.13,TRADE
NSW1,2025/05/08 04:10:00,6420,81.17,TRADE
NSW1,2025/05/08 04:15:00,6366.4,76.80,TRADE
NSW1,2025/05/08 04:20:00,6392.17,76.80,TRADE
NSW1,2025/05/08 04:25:00,6425.87,76.80,TRADE
NSW1,2025/05/08 04:30:00,6392.92,76.80,TRADE
NSW1,2025/05/08 04:35:00,6372.19,76.80,TRADE
NSW1,2025/05/08 04:40:00,6437.6,76.20,TRADE
NSW1,2025/05/08 04:45:00,6416.38,76.80,TRADE
NSW1,2025/05/08 04:50:00,6465,76.80,TRADE
NSW1,2025/05/08 04:55:00,6459.21,76.80,TRADE
NSW1,2025/05/08 05:00:00,6492.1,78.08,TRADE
NSW1,2025/05/08 05:05:00,6487.34,76.80,TRADE
NSW1,2025/05/08 05:10:00,6606.29,76.80,TRADE
NSW1,2025/05/08 05:15:00,6671.1,84.85,TRADE
NSW1,2025/05/08 05:20:00,6709.4,77.89,TRADE
NSW1,2025/05/08 05:25:00,6739.14,76.86,TRADE
NSW1,2025/05/08 05:30:00,6804.29,78.30,TRADE
NSW1,2025/05/08 05:35:00,6790.04,85.80,TRADE
NSW1,2025/05/08 05:40:00,6888.73,91.59,TRADE
NSW1,2025/05/08 05:45:00,6956.16,106.26,TRADE
NSW1,2025/05/08 05:50:00,7016.34,111.29,TRADE
NSW1,2025/05/08 05:55:00,7072.84,112.04,TRADE
NSW1,2025/05/08 06:00:00,7060.06,110.69,TRADE
NSW1,2025/05/08 06:05:00,7198.83,108.50,TRADE
NSW1,2025/05/08 06:10:00,7334.61,120.17,TRADE
NSW1,2025/05/08 06:15:00,7409.16,130.55,TRADE
NSW1,2025/05/08 06:20:00,7512.98,123.54,TRADE
NSW1,2025/05/08 06:25:00,7600.82,141.62,TRADE
NSW1,2025/05/08 06:30:00,7576.14,134.68,TRADE
NSW1,2025/05/08 06:35:00,7725.34,160,TRADE
NSW1,2025/05/08 06:40:00,7788.88,139.99,TRADE
NSW1,2025/05/08 06:45:00,7896.88,155.73,TRADE
NSW1,2025/05/08 06:50:00,7909.02,147.94,TRADE
NSW1,2025/05/08 06:55:00,8036.62,155.97,TRADE
NSW1,2025/05/08 07:00:00,7989.15,141.63,TRADE
NSW1,2025/05/08 07:05:00,8065.47,139.99,TRADE
NSW1,2025/05/08 07:10:00,8049.05,121.43,TRADE
NSW1,2025/05/08 07:15:00,8015.78,138.74,TRADE
NSW1,2025/05/08 07:20:00,8091.53,128.10,TRADE
NSW1,2025/05/08 07:25:00,8003.35,108.89,TRADE
NSW1,2025/05/08 07:30:00,7970.49,79.64,TRADE
NSW1,2025/05/08 07:35:00,8020.4,81.55,TRADE
NSW1,2025/05/08 07:40:00,7954.85,72.22,TRADE
NSW1,2025/05/08 07:45:00,7877.5,1.09,TRADE
NSW1,2025/05/08 07:50:00,7826.53,56.98,TRADE
NSW1,2025/05/08 07:55:00,7826.4,39.24,TRADE
NSW1,2025/05/08 08:00:00,7712.56,-1.72,TRADE
NSW1,2025/05/08 08:05:00,7592.52,-15,TRADE
NSW1,2025/05/08 08:10:00,7588.83,21.98,TRADE
NSW1,2025/05/08 08:15:00,7600.18,3.30,TRADE
NSW1,2025/05/08 08:20:00,7458.36,21.88,TRADE
NSW1,2025/05/08 08:25:00,7479.19,34.02,TRADE
NSW1,2025/05/08 08:30:00,7397.85,18.92,TRADE
NSW1,2025/05/08 08:35:00,7326.84,33.57,TRADE
NSW1,2025/05/08 08:40:00,7232.57,0.12,TRADE
NSW1,2025/05/08 08:45:00,7231.73,18.82,TRADE
NSW1,2025/05/08 08:50:00,7164.13,18.70,TRADE
NSW1,2025/05/08 08:55:00,7080.99,8.38,TRADE
NSW1,2025/05/08 09:00:00,7009.18,8.38,TRADE
NSW1,2025/05/08 09:05:00,6895.52,9.99,TRADE
NSW1,2025/05/08 09:10:00,7182.42,36.50,TRADE
NSW1,2025/05/08 09:15:00,7176.32,19.09,TRADE
NSW1,2025/05/08 09:20:00,7084.57,19.08,TRADE
NSW1,2025/05/08 09:25:00,6936.45,18.98,TRADE
NSW1,2025/05/08 09:30:00,6900.1,19.67,TRADE
NSW1,2025/05/08 09:35:00,6886.24,34,TRADE
NSW1,2025/05/08 09:40:00,6814.94,0,TRADE
NSW1,2025/05/08 09:45:00,6800.11,18.66,TRADE
NSW1,2025/05/08 09:50:00,6758.5,0,TRADE
NSW1,2025/05/08 09:55:00,6781.12,0,TRADE
NSW1,2025/05/08 10:00:00,6768.06,-13.46,TRADE
NSW1,2025/05/08 10:05:00,6745.7,0.01,TRADE
NSW1,2025/05/08 10:10:00,6742.34,0,TRADE
NSW1,2025/05/08 10:15:00,6650.49,0,TRADE
NSW1,2025/05/08 10:20:00,6608.99,-14.35,TRADE
NSW1,2025/05/08 10:25:00,6529.69,0,TRADE
NSW1,2025/05/08 10:30:00,6480.3,0,TRADE
NSW1,2025/05/08 10:35:00,6476.39,0.02,TRADE
NSW1,2025/05/08 10:40:00,6409.97,-8.92,TRADE
NSW1,2025/05/08 10:45:00,6403.51,0,TRADE
NSW1,2025/05/08 10:50:00,6422.89,-15.41,TRADE
NSW1,2025/05/08 10:55:00,6453.16,-9.28,TRADE
NSW1,2025/05/08 11:00:00,6472.75,-9.37,TRADE
NSW1,2025/05/08 11:05:00,6482.18,25.38,TRADE
NSW1,2025/05/08 11:10:00,6496.02,-15.36,TRADE
NSW1,2025/05/08 11:15:00,6493.78,19.79,TRADE
NSW1,2025/05/08 11:20:00,6499.53,-10.12,TRADE
NSW1,2025/05/08 11:25:00,6549.93,34,TRADE
NSW1,2025/05/08 11:30:00,6533.38,19.78,TRADE
NSW1,2025/05/08 11:35:00,6497.51,20.70,TRADE
NSW1,2025/05/08 11:40:00,6474.63,32.37,TRADE
NSW1,2025/05/08 11:45:00,6373.17,20.83,TRADE
NSW1,2025/05/08 11:50:00,6436.54,-10.21,TRADE
NSW1,2025/05/08 11:55:00,6420.05,9.99,TRADE
NSW1,2025/05/08 12:00:00,6336.51,-15.31,TRADE
NSW1,2025/05/08 12:05:00,6332.06,9.99,TRADE
NSW1,2025/05/08 12:10:00,6392.82,-15.75,TRADE
NSW1,2025/05/08 12:15:00,6366.7,30.90,TRADE
NSW1,2025/05/08 12:20:00,6205.26,-15.16,TRADE
NSW1,2025/05/08 12:25:00,6199.47,9.14,TRADE
NSW1,2025/05/08 12:30:00,6252.34,9.54,TRADE
NSW1,2025/05/08 12:35:00,6348.86,20.32,TRADE
NSW1,2025/05/08 12:40:00,6406.22,22.08,TRADE
NSW1,2025/05/08 12:45:00,6404.94,41.64,TRADE
NSW1,2025/05/08 12:50:00,6482.37,47.09,TRADE
NSW1,2025/05/08 12:55:00,6500.12,56.17,TRADE
NSW1,2025/05/08 13:00:00,6584.36,57.01,TRADE
NSW1,2025/05/08 13:05:00,6491.27,16.49,TRADE
NSW1,2025/05/08 13:10:00,6560.67,25.04,TRADE
NSW1,2025/05/08 13:15:00,6533.68,36.50,TRADE
NSW1,2025/05/08 13:20:00,6391.73,9.99,TRADE
NSW1,2025/05/08 13:25:00,6525.98,34,TRADE
NSW1,2025/05/08 13:30:00,6530.08,36.50,TRADE
NSW1,2025/05/08 13:35:00,6445.29,12.48,TRADE
NSW1,2025/05/08 13:40:00,6481.16,20.38,TRADE
NSW1,2025/05/08 13:45:00,6407.43,31.94,TRADE
NSW1,2025/05/08 13:50:00,6458.33,12.34,TRADE
NSW1,2025/05/08 13:55:00,6570.54,19.95,TRADE
NSW1,2025/05/08 14:00:00,6608.26,19.97,TRADE
NSW1,2025/05/08 14:05:00,6641.34,45.87,TRADE
NSW1,2025/05/08 14:10:00,6551.73,33.93,TRADE
NSW1,2025/05/08 14:15:00,6690,19.95,TRADE
NSW1,2025/05/08 14:20:00,6714.95,31.93,TRADE
NSW1,2025/05/08 14:25:00,6645.67,9.99,TRADE
NSW1,2025/05/08 14:30:00,6666.51,9.99,TRADE
NSW1,2025/05/08 14:35:00,6712.6,8.75,TRADE
NSW1,2025/05/08 14:40:00,6703.34,9.99,TRADE
NSW1,2025/05/08 14:45:00,6779.01,-11.91,TRADE
NSW1,2025/05/08 14:50:00,6820.79,0,TRADE
NSW1,2025/05/08 14:55:00,6896.2,9.99,TRADE
NSW1,2025/05/08 15:00:00,6988.85,9.99,TRADE
NSW1,2025/05/08 15:05:00,7026.96,9.99,TRADE
NSW1,2025/05/08 15:10:00,7193.08,9.99,TRADE
NSW1,2025/05/08 15:15:00,7280.56,20.61,TRADE
NSW1,2025/05/08 15:20:00,7327.37,44.95,TRADE
NSW1,2025/05/08 15:25:00,7411.13,66.84,TRADE
NSW1,2025/05/08 15:30:00,7533.29,65.25,TRADE
NSW1,2025/05/08 15:35:00,7557.67,36.50,TRADE
NSW1,2025/05/08 15:40:00,7683.43,36.65,TRADE
NSW1,2025/05/08 15:45:00,7770.02,66.47,TRADE
NSW1,2025/05/08 15:50:00,7876.12,65.41,TRADE
NSW1,2025/05/08 15:55:00,7898.69,81.69,TRADE
NSW1,2025/05/08 16:00:00,8015.22,99.87,TRADE
NSW1,2025/05/08 16:05:00,8091.24,89.54,TRADE
NSW1,2025/05/08 16:10:00,8181.26,138.41,TRADE
NSW1,2025/05/08 16:15:00,8221.62,146.59,TRADE
NSW1,2025/05/08 16:20:00,8273.47,151.54,TRADE
NSW1,2025/05/08 16:25:00,8321.14,190.59,TRADE
NSW1,2025/05/08 16:30:00,8485.17,188.30,TRADE
NSW1,2025/05/08 16:35:00,8509.34,189.89,TRADE
NSW1,2025/05/08 16:40:00,8588.55,177.24,TRADE
NSW1,2025/05/08 16:45:00,8627.31,185.98,TRADE
NSW1,2025/05/08 16:50:00,8768.33,249.89,TRADE
NSW1,2025/05/08 16:55:00,8808.84,229.44,TRADE
NSW1,2025/05/08 17:00:00,8854.05,249.34,TRADE
NSW1,2025/05/08 17:05:00,8957.77,232.16,TRADE
NSW1,2025/05/08 17:10:00,8977.82,215.56,TRADE
NSW1,2025/05/08 17:15:00,9070.72,299.99,TRADE
NSW1,2025/05/08 17:20:00,9027.03,194.28,TRADE
NSW1,2025/05/08 17:25:00,9175.67,271.54,TRADE
NSW1,2025/05/08 17:30:00,9261.73,299.99,TRADE
NSW1,2025/05/08 17:35:00,9311.42,299.99,TRADE
NSW1,2025/05/08 17:40:00,9422.39,299.99,TRADE
NSW1,2025/05/08 17:45:00,9450.16,188.06,TRADE
NSW1,2025/05/08 17:50:00,9519.26,234.09,TRADE
NSW1,2025/05/08 17:55:00,9523.25,284.57,TRADE
NSW1,2025/05/08 18:00:00,9548.35,271.33,TRADE
NSW1,2025/05/08 18:05:00,9455.99,166.91,TRADE
NSW1,2025/05/08 18:10:00,9413.71,165.89,TRADE
NSW1,2025/05/08 18:15:00,9349.43,162.32,TRADE
NSW1,2025/05/08 18:20:00,9344.75,172.86,TRADE
NSW1,2025/05/08 18:25:00,9360.12,166.04,TRADE
NSW1,2025/05/08 18:30:00,9344.23,166.14,TRADE
NSW1,2025/05/08 18:35:00,9342.92,171.16,TRADE
NSW1,2025/05/08 18:40:00,9360.45,221.51,TRADE
NSW1,2025/05/08 18:45:00,9273.98,139.99,TRADE
NSW1,2025/05/08 18:50:00,9280.16,172.14,TRADE
NSW1,2025/05/08 18:55:00,9250.96,147.66,TRADE
NSW1,2025/05/08 19:00:00,9169.65,153.96,TRADE
NSW1,2025/05/08 19:05:00,9148.39,139.99,TRADE
NSW1,2025/05/08 19:10:00,9165.65,169.12,TRADE
NSW1,2025/05/08 19:15:00,9136.64,144.43,TRADE
NSW1,2025/05/08 19:20:00,9143.53,145.92,TRADE
NSW1,2025/05/08 19:25:00,9095.39,170.39,TRADE
NSW1,2025/05/08 19:30:00,9097.51,135.70,TRADE
NSW1,2025/05/08 19:35:00,9055.15,147.36,TRADE
NSW1,2025/05/08 19:40:00,9048.31,151.17,TRADE
NSW1,2025/05/08 19:45:00,9046.42,148.66,TRADE
NSW1,2025/05/08 19:50:00,8974.95,146.06,TRADE
NSW1,2025/05/08 19:55:00,8920.55,141.79,TRADE
NSW1,2025/05/08 20:00:00,8879.21,139.99,TRADE
NSW1,2025/05/08 20:05:00,8834.94,139.99,TRADE
NSW1,2025/05/08 20:10:00,8824.97,139.99,TRADE
NSW1,2025/05/08 20:15:00,8898.77,139.99,TRADE
NSW1,2025/05/08 20:20:00,8860.99,139.42,TRADE
NSW1,2025/05/08 20:25:00,8876.43,142.92,TRADE
NSW1,2025/05/08 20:30:00,8829.25,139.99,TRADE
NSW1,2025/05/08 20:35:00,8776.14,143.23,TRADE
NSW1,2025/05/08 20:40:00,8753.38,139.99,TRADE
NSW1,2025/05/08 20:45:00,8778.94,143.10,TRADE
NSW1,2025/05/08 20:50:00,8787.79,150.01,TRADE
NSW1,2025/05/08 20:55:00,8647.41,144.35,TRADE
NSW1,2025/05/08 21:00:00,8617.68,139.99,TRADE
NSW1,2025/05/08 21:05:00,8526.66,139.99,TRADE
NSW1,2025/05/08 21:10:00,8519.3,139.99,TRADE
NSW1,2025/05/08 21:15:00,8441.71,139.99,TRADE
NSW1,2025/05/08 21:20:00,8442.19,139.85,TRADE
NSW1,2025/05/08 21:25:00,8357.91,122.51,TRADE
NSW1,2025/05/08 21:30:00,8330.34,120,TRADE
NSW1,2025/05/08 21:35:00,8273.35,110.13,TRADE
NSW1,2025/05/08 21:40:00,8292.85,105.12,TRADE
NSW1,2025/05/08 21:45:00,8227.71,108.50,TRADE
NSW1,2025/05/08 21:50:00,8130.73,98.17,TRADE
NSW1,2025/05/08 21:55:00,8089.35,98.27,TRADE
NSW1,2025/05/08 22:00:00,8065,86.41,TRADE
NSW1,2025/05/08 22:05:00,8039.36,108.89,TRADE
NSW1,2025/05/08 22:10:00,8061.06,108.50,TRADE
NSW1,2025/05/08 22:15:00,8120.54,116.01,TRADE
NSW1,2025/05/08 22:20:00,8076.96,123.20,TRADE
NSW1,2025/05/08 22:25:00,8079.97,116.87,TRADE
NSW1,2025/05/08 22:30:00,8042.8,108.50,TRADE
NSW1,2025/05/08 22:35:00,7964.1,105.91,TRADE
NSW1,2025/05/08 22:40:00,7931.43,108.50,TRADE
NSW1,2025/05/08 22:45:00,7957.7,108.89,TRADE
NSW1,2025/05/08 22:50:00,7977.17,101,TRADE
NSW1,2025/05/08 22:55:00,7909.06,99.55,TRADE
NSW1,2025/05/08 23:00:00,7810.23,98.44,TRADE
NSW1,2025/05/08 23:05:00,7840.52,100.29,TRADE
NSW1,2025/05/08 23:10:00,7832.04,99.73,TRADE
NSW1,2025/05/08 23:15:00,7785.31,88.89,TRADE
NSW1,2025/05/08 23:20:00,7750.17,85.96,TRADE
NSW1,2025/05/08 23:25:00,7632.03,84.91,TRADE
NSW1,2025/05/08 23:30:00,7621.78,84.85,TRADE
NSW1,2025/05/08 23:35:00,7671.64,87.34,TRADE
NSW1,2025/05/08 23:40:00,7654.79,86.24,TRADE
NSW1,2025/05/08 23:45:00,7589.17,85.60,TRADE
NSW1,2025/05/08 23:50:00,7549.5,84.51,TRADE
NSW1,2025/05/08 23:55:00,7540.43,84.85,TRADE
NSW1,2025/05/09 00:00:00,7557.71,84.85,TRADE
NSW1,2025/05/09 00:05:00,7421,81.84,TRADE
NSW1,2025/05/09 00:10:00,7513.67,97.87,TRADE
NSW1,2025/05/09 00:15:00,7388.03,80.28,TRADE
NSW1,2025/05/09 00:20:00,7404.88,81.33,TRADE
NSW1,2025/05/09 00:25:00,7350.28,90.06,TRADE
NSW1,2025/05/09 00:30:00,7365.29,84.85,TRADE
NSW1,2025/05/09 00:35:00,7277.24,79.28,TRADE
NSW1,2025/05/09 00:40:00,7333.06,84.21,TRADE
NSW1,2025/05/09 00:45:00,7292.98,79.78,TRADE
NSW1,2025/05/09 00:50:00,7275.4,79.82,TRADE
NSW1,2025/05/09 00:55:00,7227.61,67.10,TRADE
NSW1,2025/05/09 01:00:00,7247.19,76.58,TRADE
NSW1,2025/05/09 01:05:00,7111.09,76.80,TRADE
NSW1,2025/05/09 01:10:00,7121.46,80.74,TRADE
NSW1,2025/05/09 01:15:00,7126,81.02,TRADE
NSW1,2025/05/09 01:20:00,7094.5,79.76,TRADE
NSW1,2025/05/09 01:25:00,6979.77,77.65,TRADE
NSW1,2025/05/09 01:30:00,6995.99,80.73,TRADE
NSW1,2025/05/09 01:35:00,6968.89,77.19,TRADE
NSW1,2025/05/09 01:40:00,6984.23,76.80,TRADE
NSW1,2025/05/09 01:45:00,6940.81,66.83,TRADE
NSW1,2025/05/09 01:50:00,6861.97,76.58,TRADE
NSW1,2025/05/09 01:55:00,6816.94,76.80,TRADE
NSW1,2025/05/09 02:00:00,6802.08,76.80,TRADE
NSW1,2025/05/09 02:05:00,6784.43,76.80,TRADE
NSW1,2025/05/09 02:10:00,6765.25,76.80,TRADE
NSW1,2025/05/09 02:15:00,6663.34,67.98,TRADE
NSW1,2025/05/09 02:20:00,6686.46,76.59,TRADE
NSW1,2025/05/09 02:25:00,6638.76,76.59,TRADE
NSW1,2025/05/09 02:30:00,6597.27,76.58,TRADE
NSW1,2025/05/09 02:35:00,6587.47,76.58,TRADE
NSW1,2025/05/09 02:40:00,6596.7,76.75,TRADE
NSW1,2025/05/09 02:45:00,6588.64,76.59,TRADE
NSW1,2025/05/09 02:50:00,6508.54,73.28,TRADE
NSW1,2025/05/09 02:55:00,6526.08,76.56,TRADE
NSW1,2025/05/09 03:00:00,6466.91,76.54,TRADE
NSW1,2025/05/09 03:05:00,6469.72,70.41,TRADE
NSW1,2025/05/09 03:10:00,6536.6,77.02,TRADE
NSW1,2025/05/09 03:15:00,6494.87,76.58,TRADE
NSW1,2025/05/09 03:20:00,6453.16,74.18,TRADE
NSW1,2025/05/09 03:25:00,6474.57,76.21,TRADE
NSW1,2025/05/09 03:30:00,6482.83,76.80,TRADE
NSW1,2025/05/09 03:35:00,6523.76,76.58,TRADE
NSW1,2025/05/09 03:40:00,6677.73,84.85,TRADE
NSW1,2025/05/09 03:45:00,6641.21,76.59,TRADE
NSW1,2025/05/09 03:50:00,6626.98,76.58,TRADE
NSW1,2025/05/09 03:55:00,6623.48,76.80,TRADE
NSW1,2025/05/09 04:00:00,6637.61,76.80,TRADE
NSW1,2025/05/09 04:05:00,6655.89,76.80,TRADE
NSW1,2025/05/09 04:10:00,6657.21,76.80,TRADE
NSW1,2025/05/09 04:15:00,6640.62,77.62,TRADE
NSW1,2025/05/09 04:20:00,6672.38,76.80,TRADE
NSW1,2025/05/09 04:25:00,6654.7,77.56,TRADE
NSW1,2025/05/09 04:30:00,6560.97,76.59,TRADE
NSW1,2025/05/09 04:35:00,6572.5,76.45,TRADE
NSW1,2025/05/09 04:40:00,6674.19,79.46,TRADE
NSW1,2025/05/09 04:45:00,6672.96,77.41,TRADE
NSW1,2025/05/09 04:50:00,6700.46,78.24,TRADE
NSW1,2025/05/09 04:55:00,6716.78,78.68,TRADE
NSW1,2025/05/09 05:00:00,6763.31,78.80,TRADE
NSW1,2025/05/09 05:05:00,6775.12,76.59,TRADE
NSW1,2025/05/09 05:10:00,6804.02,84.85,TRADE
NSW1,2025/05/09 05:15:00,6832.52,80.26,TRADE
NSW1,2025/05/09 05:20:00,6958.38,95.74,TRADE
NSW1,2025/05/09 05:25:00,6957.26,89.34,TRADE
NSW1,2025/05/09 05:30:00,7013.02,99.20,TRADE
NSW1,2025/05/09 05:35:00,7032.95,84.36,TRADE
NSW1,2025/05/09 05:40:00,7137.5,102.27,TRADE
NSW1,2025/05/09 05:45:00,7114.86,99.78,TRADE
NSW1,2025/05/09 05:50:00,7187.65,108.50,TRADE
NSW1,2025/05/09 05:55:00,7318.98,99.59,TRADE
NSW1,2025/05/09 06:00:00,7356.3,113.89,TRADE
NSW1,2025/05/09 06:05:00,7466,145.86,TRADE
NSW1,2025/05/09 06:10:00,7605.76,137.81,TRADE
NSW1,2025/05/09 06:15:00,7724.72,143.85,TRADE
NSW1,2025/05/09 06:20:00,7795.57,152.02,TRADE
NSW1,2025/05/09 06:25:00,7821.59,145.72,TRADE
NSW1,2025/05/09 06:30:00,7902.17,151.76,TRADE
NSW1,2025/05/09 06:35:00,8048.62,155.27,TRADE
NSW1,2025/05/09 06:40:00,8151.91,159.68,TRADE
NSW1,2025/05/09 06:45:00,8206.55,170.83,TRADE
NSW1,2025/05/09 06:50:00,8237.77,168.51,TRADE
NSW1,2025/05/09 06:55:00,8316.27,165.44,TRADE
NSW1,2025/05/09 07:00:00,8352.37,156.06,TRADE
NSW1,2025/05/09 07:05:00,8372.59,167.12,TRADE
NSW1,2025/05/09 07:10:00,8384.43,147.36,TRADE
NSW1,2025/05/09 07:15:00,8464.94,144.47,TRADE
NSW1,2025/05/09 07:20:00,8437.83,139.37,TRADE
NSW1,2025/05/09 07:25:00,8486.62,90.02,TRADE
NSW1,2025/05/09 07:30:00,8537.86,87.86,TRADE
NSW1,2025/05/09 07:35:00,8535.34,80.77,TRADE
NSW1,2025/05/09 07:40:00,8504.47,80.21,TRADE
NSW1,2025/05/09 07:45:00,8492.61,57.37,TRADE
NSW1,2025/05/09 07:50:00,8455.1,47.17,TRADE
NSW1,2025/05/09 07:55:00,8429.63,47.22,TRADE
NSW1,2025/05/09 08:00:00,8343.38,36.50,TRADE
NSW1,2025/05/09 08:05:00,8256.43,41.41,TRADE
NSW1,2025/05/09 08:10:00,8326.68,57.76,TRADE
NSW1,2025/05/09 08:15:00,8196.3,56.98,TRADE
NSW1,2025/05/09 08:20:00,8077.67,36.50,TRADE
NSW1,2025/05/09 08:25:00,8063.27,21.29,TRADE
NSW1,2025/05/09 08:30:00,7954.11,0,TRADE
NSW1,2025/05/09 08:35:00,7865.5,0,TRADE
NSW1,2025/05/09 08:40:00,7832.78,0,TRADE
NSW1,2025/05/09 08:45:00,7728.32,36.50,TRADE
NSW1,2025/05/09 08:50:00,7654.53,28.77,TRADE
NSW1,2025/05/09 08:55:00,7539.5,36.50,TRADE
NSW1,2025/05/09 09:00:00,7366.45,9.99,TRADE
NSW1,2025/05/09 09:05:00,7253,36.50,TRADE
NSW1,2025/05/09 09:10:00,7233,70.76,TRADE
NSW1,2025/05/09 09:15:00,7190.3,45.28,TRADE
NSW1,2025/05/09 09:20:00,7168.52,36.50,TRADE
NSW1,2025/05/09 09:25:00,7067.8,45.02,TRADE
NSW1,2025/05/09 09:30:00,6973.48,34.53,TRADE
NSW1,2025/05/09 09:35:00,6942.86,34.24,TRADE
NSW1,2025/05/09 09:40:00,6648.38,9.99,TRADE
NSW1,2025/05/09 09:45:00,6681.74,33.13,TRADE
NSW1,2025/05/09 09:50:00,6579.78,35.48,TRADE
NSW1,2025/05/09 09:55:00,6561.79,42.84,TRADE
NSW1,2025/05/09 10:00:00,6559.94,36.50,TRADE
NSW1,2025/05/09 10:05:00,6412.29,21.19,TRADE
NSW1,2025/05/09 10:10:00,6766.49,48.78,TRADE
NSW1,2025/05/09 10:15:00,6730.99,35.65,TRADE
NSW1,2025/05/09 10:20:00,6729.58,35.98,TRADE
NSW1,2025/05/09 10:25:00,6645.27,20.48,TRADE
NSW1,2025/05/09 10:30:00,6610.67,35.54,TRADE
NSW1,2025/05/09 10:35:00,6541.93,25.79,TRADE
NSW1,2025/05/09 10:40:00,6659.34,36.21,TRADE
NSW1,2025/05/09 10:45:00,6643.72,50.59,TRADE
NSW1,2025/05/09 10:50:00,6570.33,33.86,TRADE
NSW1,2025/05/09 10:55:00,6413.09,36.35,TRADE
NSW1,2025/05/09 11:00:00,6415.86,37.69,TRADE
NSW1,2025/05/09 11:05:00,6405.56,0.02,TRADE
NSW1,2025/05/09 11:10:00,6406.04,35.04,TRADE
NSW1,2025/05/09 11:15:00,6376.67,34.57,TRADE
NSW1,2025/05/09 11:20:00,6316.95,27.18,TRADE
NSW1,2025/05/09 11:25:00,6281.86,39.27,TRADE
NSW1,2025/05/09 11:30:00,6263.57,50.44,TRADE
NSW1,2025/05/09 11:35:00,6257.03,32.49,TRADE
NSW1,2025/05/09 11:40:00,6425.24,39.22,TRADE
NSW1,2025/05/09 11:45:00,6412.33,37.26,TRADE
NSW1,2025/05/09 11:50:00,6518.15,67.86,TRADE
NSW1,2025/05/09 11:55:00,6558.52,63.38,TRADE
NSW1,2025/05/09 12:00:00,6196.86,21.65,TRADE
NSW1,2025/05/09 12:05:00,6251.44,38.09,TRADE
NSW1,2025/05/09 12:10:00,6342.6,52.87,TRADE
NSW1,2025/05/09 12:15:00,6380.07,61.75,TRADE
NSW1,2025/05/09 12:20:00,6363.83,38.76,TRADE
NSW1,2025/05/09 12:25:00,6377.61,57.01,TRADE
NSW1,2025/05/09 12:30:00,6415.52,57.01,TRADE
NSW1,2025/05/09 12:35:00,6416.13,62.28,TRADE
NSW1,2025/05/09 12:40:00,6685.61,83.25,TRADE
NSW1,2025/05/09 12:45:00,6731.26,71.43,TRADE
NSW1,2025/05/09 12:50:00,6742.77,63.95,TRADE
NSW1,2025/05/09 12:55:00,6792.16,70.93,TRADE
NSW1,2025/05/09 13:00:00,6732.1,62.09,TRADE
NSW1,2025/05/09 13:05:00,6692.77,62.63,TRADE
NSW1,2025/05/09 13:10:00,6676.58,57.01,TRADE
NSW1,2025/05/09 13:15:00,6641.9,60.21,TRADE
NSW1,2025/05/09 13:20:00,6657.93,60.88,TRADE
NSW1,2025/05/09 13:25:00,6644.64,49.74,TRADE
NSW1,2025/05/09 13:30:00,6792.63,57.18,TRADE
NSW1,2025/05/09 13:35:00,6833.58,66.13,TRADE
NSW1,2025/05/09 13:40:00,6769.43,59.36,TRADE
NSW1,2025/05/09 13:45:00,6826.72,56.98,TRADE
NSW1,2025/05/09 13:50:00,6843.85,62.63,TRADE
NSW1,2025/05/09 13:55:00,6958.08,57.01,TRADE
NSW1,2025/05/09 14:00:00,6976.45,66.62,TRADE
NSW1,2025/05/09 14:05:00,6936.89,56.98,TRADE
NSW1,2025/05/09 14:10:00,6971.35,60.88,TRADE
NSW1,2025/05/09 14:15:00,6993.79,56.50,TRADE
NSW1,2025/05/09 14:20:00,7066.81,57.01,TRADE
NSW1,2025/05/09 14:25:00,6974.49,51.26,TRADE
NSW1,2025/05/09 14:30:00,7046.27,56.98,TRADE
NSW1,2025/05/09 14:35:00,7083.68,57.01,TRADE
NSW1,2025/05/09 14:40:00,7092.28,57.20,TRADE
NSW1,2025/05/09 14:45:00,7146.05,54.77,TRADE
NSW1,2025/05/09 14:50:00,7117.16,59.41,TRADE
NSW1,2025/05/09 14:55:00,7149.7,57.01,TRADE
NSW1,2025/05/09 15:00:00,7178.31,63.62,TRADE
NSW1,2025/05/09 15:05:00,7203.08,69.31,TRADE
NSW1,2025/05/09 15:10:00,7305.25,69.21,TRADE
NSW1,2025/05/09 15:15:00,7355.59,71.27,TRADE
NSW1,2025/05/09 15:20:00,7348.19,60.88,TRADE
NSW1,2025/05/09 15:25:00,7403.69,67.64,TRADE
NSW1,2025/05/09 15:30:00,7507.14,102.28,TRADE
NSW1,2025/05/09 15:35:00,7577.17,82.99,TRADE
NSW1,2025/05/09 15:40:00,7629.73,78.65,TRADE
NSW1,2025/05/09 15:45:00,7742.06,82.93,TRADE
NSW1,2025/05/09 15:50:00,7736.91,110.36,TRADE
NSW1,2025/05/09 15:55:00,7866.84,121.30,TRADE
NSW1,2025/05/09 16:00:00,7971.19,146.90,TRADE
NSW1,2025/05/09 16:05:00,8078.32,145.79,TRADE
NSW1,2025/05/09 16:10:00,8087.18,142.95,TRADE
NSW1,2025/05/09 16:15:00,8232.76,146.47,TRADE
NSW1,2025/05/09 16:20:00,8282.73,144.78,TRADE
NSW1,2025/05/09 16:25:00,8366.02,181.36,TRADE
